"","SMILES","InChI","EndPt","ReadyBiodeg","MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
"841","Cc1ccccc1OP(=O)(Oc2ccccc2C)Oc3ccccc3C","YSMRWXYRXBRSND-UHFFFAOYSA-N","RB",1,13.5114002267574,-3.96587962962963,13.5114002267574,0.456483056185437,0.48200363092195,368.369,347.201,368.117745782,134,0,0.646607512630736,-0.385644737479962,0.646607512630736,0.385644737479962,0.538461538461538,0.807692307692308,1.07692307692308,1.97439193109949,829.562578706298,18.570703332936,15.0084099876309,15.9028371786308,12.4669455935235,8.32471998660489,9.78531347328534,6.01756582864184,7.45971557714693,3.91123808180133,5.17214751982068,2.39380257878988,3.84286385650663,-2.71,728685.041701926,18.092224445542,7.67162657584971,4.27302185552238,153.530664237811,13.5712414851355,17.2485354998517,0,0,0,7.82269712313217,0,0,4.56504828493133,0,54.5973036161545,55.6606672795477,0,0,18.1362897700668,7.82269712313217,0,0,0,20.7712115990719,0,89.4867592966303,0,17.2485354998517,13.5712414851355,0,17.2485354998517,7.82269712313217,0,4.56504828493133,20.7712115990719,16.690354475091,72.7964048215393,0,0,0,44.76,7.82269712313217,4.56504828493133,0,0,17.2485354998517,16.690354475091,0,18.1991012053848,75.3685152152264,0,13.5712414851355,0,0,0,0,0,0,0,0,30.7966014739229,27.5089540816326,0.142857142857143,26,0,4,0,0,0,3,0,3,4,0,5,6,0,0,0,3,6.25676000000001,103.0275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842","Cc1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1","OJUZRFGUKHQNJX-UHFFFAOYSA-N","NRB",0,13.1396612811791,-3.9001634542706,13.1396612811791,0.406366790543378,0.544771534971526,340.315,323.179,340.086445654,122,0,0.646578431219137,-0.385930559330608,0.646578431219137,0.385930559330608,0.583333333333333,0.958333333333333,1.375,1.86969679516685,771.505228936292,16.8302163569298,13.1631105260102,14.0575377170101,11.6287416360719,7.48540358912785,8.94599707580829,5.16023246300797,6.60238221151305,3.15903123592937,4.46230716121298,2.00503392478407,3.25658236457066,-2.71,334575.725498838,16.1584901721734,7.24119782483783,4.40138040770219,140.800780009017,13.5712414851355,17.2485354998517,0,0,0,7.82269712313217,0,0,4.56504828493133,0,54.0943880393899,43.3219396104603,0,0,18.1362897700668,7.82269712313217,0,0,0,6.92373719969062,0,90.4925904501596,0,17.2485354998517,13.5712414851355,0,17.2485354998517,7.82269712313217,0,4.56504828493133,6.92373719969062,5.563451491697,84.9291389584626,0,0,0,44.76,7.82269712313217,4.56504828493133,0,0,17.2485354998517,5.563451491697,0,60.6636706846161,31.1892054735371,0,13.5712414851355,0,0,0,0,0,0,0,0,29.8179818594104,25.1542403628118,0.0526315789473684,24,0,4,0,0,0,3,0,3,4,0,5,6,0,0,0,3,5.63992,93.5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"843","CC(CCl)OP(=O)(OCCOCCOP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl","OELSWGUDLGCUQF-UHFFFAOYSA-N","NRB",0,12.6787076358933,-3.87554309947131,12.6787076358933,0.0344874338624335,0.101470995126937,572.183,539.927,570.027566584,188,0,0.474965348105351,-0.376630223211429,0.474965348105351,0.376630223211429,0.548387096774194,0.806451612903226,1.03225806451613,4.4641491972047,483.18211266671,23.9160027945567,18.0467750234625,22.8593451895361,14.5251348687752,9.56954227290541,14.6288191815657,6.45456609821507,10.8375191021175,3.0595106661513,8.26784839593095,1.68369550833196,5.28738352315126,1.34,2243919.68511724,32.34,17.7279434327306,15.7862242032689,204.320485606804,4.73686295380005,0,0,0,0,15.6453942462643,27.1424829702709,9.13009656986266,0,46.4037595609301,0,27.6949487987625,23.5200137798814,50.8433934090449,41.0094424939336,62.0491538071944,0,0,0,52.1108143497557,49.947541637933,0,0,0,0,0,0,62.0491538071944,74.3634071889262,41.0094424939336,0,27.6949487987625,0,0,0,0,98.75,40.0612597972575,9.13009656986266,0,49.947541637933,0,0,0,27.6949487987625,0,0,78.283105485001,0,22.7411004210932,0,0,0,0,0,0,56.9629030801303,2.18488538766533,1,31,0,9,0,0,0,0,0,0,9,0,15,20,0,0,0,0,5.82800000000001,123.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"844","FC(=C(F)OC(F)(F)C(F)(F)C(F)(F)F)F","KHXKESCWFMPTFT-UHFFFAOYSA-N","NRB",0,12.0085416666667,-6.81270833333333,12.0085416666667,1.95016203703704,0.556842184167157,266.034,266.034,265.97894682,96,0,0.47562114116403,-0.397378575665295,0.47562114116403,0.397378575665295,0.75,1.125,1.375,5.1501496075585,284.074739308874,13.3618073195658,6.68789302055613,6.68789302055613,6.82718582195935,3.04807065551,3.04807065551,2.22510609039015,2.22510609039015,1.0879231955598,1.0879231955598,0.380213673079445,0.380213673079445,-1.16,1041.48754215062,14.84,4.01470496824467,2.69577356248023,80.2783157120009,4.73686295380005,0,0,0,0,30.3009946449917,0,0,43.9041504767482,0,0,0,0,0,48.6410134305483,0,0,0,0,18.2074171952195,0,12.0935774497721,0,0,0,43.9041504767482,0,0,18.2074171952195,4.73686295380005,0,0,12.0935774497721,0,0,0,9.23,30.3009946449917,43.9041504767482,0,0,0,0,0,0,4.73686295380005,0,0,0,0,0,0,0,0,0,0,115.840256046863,-25.2569227135299,0.6,16,0,1,0,0,0,0,0,0,1,0,11,3,0,0,0,0,3.8285,27.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","OC(=O)c1c(Cl)ccc(Cl)c1Cl","XZIDTOHMJBOSOX-UHFFFAOYSA-N","NRB",0,10.5672839506173,-1.1875,10.5672839506173,0.0308641975308639,0.744344417140505,225.458,222.434,223.919862376,64,0,0.338297781716681,-0.477561532624863,0.477561532624863,0.338297781716681,1.16666666666667,1.66666666666667,2.08333333333333,3.42893088100618,335.668527698271,9.30096490832122,5.64405584337075,7.91184268142612,5.53658126020919,2.90536125501871,4.03925467404639,2.02334339558185,3.21570812207229,1.25785653401086,2.37711167144416,0.723117906752089,1.4129155365052,-0.44,403.79354668027,9.64650519031142,3.51932227123154,1.65714000211964,83.6618997667784,5.10652739484071,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,34.8028196706975,12.1327341369232,0,20.631351432921,9.90106457891253,40.7721249586494,0,0,0,0,0,32.7640855698442,0,0,0,0,0,34.8028196706975,11.0758326827926,0,0,10.3579886757688,12.1327341369232,15.067899941224,0,0,37.3,5.96930528795185,4.79453718407182,0,20.631351432921,0,0,12.1327341369232,0,0,0,39.9093470655383,0,16.7447839506173,0,0,0,0,0,0,0,20.9218827160494,0,12,1,2,0,0,0,1,0,1,1,1,5,1,0,0,0,1,3.345,48.4313,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846","CCN(CC)CCO","BFSVOASYOCHEOV-UHFFFAOYSA-N","NRB",0,8.45722222222222,0.279444444444444,8.45722222222222,0.279444444444444,0.572956529236173,117.192,102.072,117.1153641,50,0,0.0557971071204732,-0.395044574025786,0.395044574025786,0.0557971071204732,1.25,1.75,1.875,3.07437341206518,43.7931939044795,6.40577739393582,5.72285431574611,5.72285431574611,3.84606521495123,3.17912462644045,3.17912462644045,1.75048952078357,1.75048952078357,1.31065495701675,1.31065495701675,0.681255920004126,0.681255920004126,-0.08,58.5162216238095,7.92,5.06450867052023,2.99253834073975,51.118029022212,10.0064371256912,0,0,0,0,0,0,0,0,0,13.8474743993812,13.0895128118252,6.54475640591258,6.60688196451292,5.10652739484071,0,0,4.89990973085048,0,13.8474743993812,26.2411511822506,0,0,0,0,0,0,0,36.2475883079418,0,0,13.8474743993812,0,0,0,0,23.47,0,0,0,6.60688196451292,0,19.6342692177377,0,0,0,18.7473841302317,5.10652739484071,0,0,0,0,0,0,0,0,0,18,1,8,1,2,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0.3205,34.8738,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847","CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O","NSOXQYCFHDMMGV-UHFFFAOYSA-N","NRB",0,9.47485738431175,-0.448397371294197,9.47485738431175,0.448397371294197,0.395300844197504,292.42,260.164,292.236207504,122,0,0.0638574156483326,-0.392085027574786,0.392085027574786,0.0638574156483326,0.55,0.75,0.9,4.34892584205526,191.213793023556,15.706742302257,13.2353233368775,13.2353233368775,9.20128505815564,7.37255639370363,7.37255639370363,5.91523658952437,5.91523658952437,2.82214646673363,2.82214646673363,2.29173805698506,2.29173805698506,-0.24,10500.5489937099,19.76,10.4815590245893,11.575407575707,122.180100864176,20.4261095793628,0,0,0,0,0,9.79981946170096,0,0,0,0,27.6949487987625,39.2685384354754,24.4158655509932,20.4261095793628,0,0,9.79981946170096,0,52.1108143497557,39.2685384354754,0,0,0,0,0,0,0,93.9103330275324,0,0,27.6949487987625,0,0,0,0,87.4,24.4158655509932,20.4261095793628,0,0,39.2685384354754,0,0,27.6949487987625,9.79981946170096,0,0,0,0,0,0,0,0,0,0,0,50.3333333333333,1,20,4,6,0,0,0,0,0,0,6,4,6,11,0,0,0,0,-0.886399999999998,79.6032000000001,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","CCCCCCCCCCCCCCCCCCN(C)C","NAPSCFZYZVSQHF-UHFFFAOYSA-N","NRB",0,2.29544658040527,1.26234567901235,2.29544658040527,1.26234567901235,0.266497234479588,297.571,254.227,297.339550376,128,0,-0.00248364259305738,-0.309399938430888,0.309399938430888,0.00248364259305738,0.428571428571429,0.714285714285714,1,2.93222634513735,176.677227776101,15.5981655493609,15.4680288756713,15.4680288756713,10.2700556100297,9.9177617382033,9.9177617382033,7.10657678418272,7.10657678418272,4.45888086910165,4.45888086910165,2.97612820374811,2.97612820374811,-0.04,37255.3576341882,20.96,18.0101002004008,19.96,135.432984871569,4.89990973085048,0,0,0,0,0,0,0,0,0,103.236061543581,27.060921994193,0,0,0,0,0,4.89990973085048,0,109.656883166507,20.640100371267,0,0,0,0,0,0,0,25.5400101021174,0,0,109.656883166507,0,0,0,0,3.24,0,0,0,0,0,0,109.277902372729,0,0,25.9189908958955,0,0,0,0,0,0,0,0,0,0,33.5,1,21,0,1,0,0,0,0,0,0,1,0,1,17,0,0,0,0,6.80950000000001,98.1000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
"849","OCCNCO","NWPCFCBFUXXJIE-UHFFFAOYSA-N","RB",1,8.02375,-0.0549999999999999,8.02375,0.0549999999999999,0.293051246846103,91.11,82.038,91.063328528,38,0,0.0931810263500534,-0.39505299215966,0.39505299215966,0.0931810263500534,1.33333333333333,2,2.16666666666667,2.33909231497629,20.7548875021635,4.82842712474619,3.51574753455956,3.51574753455956,2.91421356237309,1.83956231322022,1.83956231322022,0.881720680758398,0.881720680758398,0.400383493046616,0.400383493046616,0.158113883008419,0.158113883008419,-0.12,20.9863008570705,5.88,4.88,3.88,36.6074649446228,10.2130547896814,0,0,0,0,0,5.31678860400633,0,0,0,0,0,6.54475640591258,13.3376987120124,10.2130547896814,0,0,5.31678860400633,0,0,19.882455117925,0,0,0,5.31678860400633,0,0,0,30.0955099076064,0,0,0,0,0,0,0,52.49,0,0,0,13.3376987120124,6.54475640591258,0,0,0,0,5.31678860400633,10.2130547896814,0,0,0,0,0,0,0,0,0,19,1,6,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,-1.4819,22.1743,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"850","OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O","KCXVZYZYPLLWCC-UHFFFAOYSA-N","NRB",0,10.5549927038717,-1.22752855463173,10.5549927038717,0.0702777777777777,0.333294737123963,292.244,276.116,292.090665472,114,0,0.317218118975639,-0.480285663977319,0.480285663977319,0.317218118975639,0.55,0.75,0.9,4.49437850662294,315.45388105272,15.706742302257,10.5589154219745,10.5589154219745,9.20128505815564,5.52250393040177,5.52250393040177,3.99626408692692,3.99626408692692,2.16792432525537,2.16792432525537,1.47602224903656,1.47602224903656,-2.2,10500.5489937099,17.8,8.82491372780069,9.79185151652331,113.366420806765,20.4261095793628,0,0,0,0,23.8772211518074,28.9779681979882,0,0,0,0,0,13.0895128118252,26.1790256236503,39.6042583156501,23.8772211518074,0,9.79981946170096,0,0,39.2685384354754,0,0,0,0,0,0,0,93.3716886283466,19.1781487362873,0,0,0,0,0,0,155.68,50.0562467754577,19.1781487362873,0,13.0895128118252,0,9.79981946170096,0,0,0,0,20.4261095793628,0,0,0,0,0,0,0,0,0,71.6666666666667,0.6,20,4,10,0,0,0,0,0,0,6,4,10,11,0,0,0,0,-2.0712,63.4232,4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851","CC\C=C/CCO","UFLHIIWVXFIJGU-ARJAWSKDSA-N","RB",1,8.24163265306122,0.274305555555556,8.24163265306122,0.274305555555556,0.530401562954597,100.161,88.065,100.088815004,42,0,0.0465021311148368,-0.396054477984528,0.396054477984528,0.0465021311148368,1.42857142857143,2.14285714285714,2.57142857142857,2.77714929024469,48.1417094500763,5.53553390593274,4.72323447743885,4.72323447743885,3.41421356237309,2.67316446146445,2.67316446146445,1.39193474359969,1.39193474359969,0.69813503860243,0.69813503860243,0.359053396114418,0.359053396114418,-0.3,35.5096099251534,6.7,5.7,5.7,44.6685923198243,5.10652739484071,0,0,0,0,0,0,0,0,0,19.0757774133584,12.841643245852,6.60688196451292,0,5.10652739484071,0,0,0,0,19.7653804455426,6.60688196451292,12.1520402136678,0,0,0,0,0,0,11.7134093593536,0,0,19.7653804455426,12.1520402136678,0,0,0,20.23,0,0,0,6.60688196451292,0,12.841643245852,0,0,6.07602010683388,12.9997573065245,5.10652739484071,0,0,0,0,0,0,0,0,0,16.5,0.666666666666667,7,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.335,31.1338,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","CN(C)CCN(C)CCN(C)C","UKODFQOELJFMII-UHFFFAOYSA-N","NRB",0,2.36111111111111,1.14278628117914,2.36111111111111,1.14278628117914,0.561447818105158,173.304,150.12,173.189197736,74,0,0.010661061351923,-0.308128872733488,0.308128872733488,0.010661061351923,0.583333333333333,0.916666666666667,1.16666666666667,3.27170394588274,89.946770165178,9.56047793231507,9.17006791124606,9.17006791124606,5.51974450780358,4.50097904156714,4.50097904156714,3.90982777585084,3.90982777585084,1.85786855251671,1.85786855251671,0.853224755112299,0.853224755112299,-0.12,302.554047705297,11.88,6.40193202422746,7.98121457489879,76.9382889536125,14.6997291925514,0,0,0,0,0,0,0,0,0,0,35.2383599133859,26.1790256236503,0,0,0,0,14.6997291925514,0,0,61.4173855370362,0,0,0,0,0,0,0,76.1171147295877,0,0,0,0,0,0,0,9.72,0,0,0,0,0,26.1790256236503,0,0,0,49.9380891059374,0,0,0,0,0,0,0,0,0,0,22,1,12,0,3,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0.041400000000001,54.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","COC(C)(C)CCO","MFKRHJVUCZRDTF-UHFFFAOYSA-N","RB",1,8.45298611111111,-0.157986111111111,8.45298611111111,0.157986111111111,0.593445059669272,118.176,104.064,118.099379688,50,0,0.0644103308509961,-0.396263533947026,0.396263533947026,0.0644103308509961,1.5,2,2.125,3.37338155256366,59.5488750216347,6.62132034355964,5.76967544833692,5.76967544833692,3.62132034355964,2.78215359230591,2.78215359230591,2.43742358192973,2.43742358192973,1.26645132925222,1.26645132925222,0.371312416824709,0.371312416824709,-0.08,41.8157298068742,7.92,3.04803394397635,2.99253834073975,50.4717405815155,9.84339034864075,0,0,0,0,0,0,0,0,0,0,20.2682960223073,13.7166795057905,5.60105081098369,9.84339034864075,0,0,0,0,25.8693468332909,13.7166795057905,0,0,0,0,0,0,0,24.4242577116148,4.73686295380005,0,20.2682960223073,0,0,0,0,29.46,0,0,0,12.2079327754966,6.42082162292601,0,0,7.10979754127753,13.8474743993812,0,9.84339034864075,0,0,0,0,0,0,0,0,0,19.75,1,8,1,2,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0.7938,32.7908,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","CC(=CCC\C(=C\CO)\C)C","GLZPCOQZEFWAFX-JXMROGBWSA-N","RB",1,8.5533841962711,0.167316232048375,8.5533841962711,0.167316232048375,0.617131293231771,154.253,136.109,154.135765196,64,0,0.0614435105477409,-0.392297369917216,0.392297369917216,0.0614435105477409,1.18181818181818,1.81818181818182,2.27272727272727,3.54438743137085,150.255712366993,8.69023444431199,7.72323447743885,7.72323447743885,5.16390246014701,4.06362800672746,4.06362800672746,3.05320055050338,3.05320055050338,1.53100979780295,1.53100979780295,0.84641370684454,0.84641370684454,-0.56,203.695061759036,10.44,6.16958412237049,7.33555490667325,69.4387577452265,5.10652739484071,0,0,0,0,0,0,0,0,0,23.2982492738063,33.6128548449239,0,6.60688196451292,5.10652739484071,0,0,0,0,33.6128548449239,6.60688196451292,23.2982492738063,0,0,0,0,0,0,11.7134093593536,0,0,33.6128548449239,23.2982492738063,0,0,0,20.23,0,0,0,6.60688196451292,0,12.841643245852,11.1462090601385,0,6.07602010683388,26.8472317059058,5.10652739484071,0,0,0,0,0,0,0,0,0,23.8333333333333,0.6,11,1,1,0,0,0,0,0,0,1,1,1,4,0,0,0,0,2.6714,49.5078,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","Sc1cccc2ccccc12","SEXOVMIIVBKGGM-UHFFFAOYSA-N","NRB",0,4.35037037037037,1.04453703703704,4.35037037037037,1.04453703703704,0.56228886667283,160.241,152.177,160.034671256,54,0,0.0118552172023344,-0.142783198243152,0.142783198243152,0.0118552172023344,0.818181818181818,1.54545454545455,2.36363636363636,2.91316116360486,374.034490398678,7.68179827587471,5.98866547982734,6.88309267082726,5.37701009771174,3.5449740027959,3.99218759829586,2.49827428275856,2.9800799702557,1.76662141903779,2.15659546128635,1.20831205065372,1.49801339135968,-0.95,505.763734556388,6.74122253844106,2.58921038399135,1.11891748185646,71.2681343146339,0,0,0,0,0,0,0,0,0,12.628789148013,36.3982024107697,16.8388154973912,4.89548347551777,0,0,23.4012375769426,0,0,0,4.89548347551777,0,42.4645694792313,0,0,0,0,0,12.628789148013,0,0,0,0,47.360052954749,0,10.7724484289296,0,0,0,0,0,0,0,4.89548347551777,10.7724484289296,0,24.2654682738464,30.8278903533978,0,0,4.35037037037037,0,0,0,0,0,0,0,17.8718518518519,0,11,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,2,3.1285,51.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","o1cccc1","YLQBMQCUIZJEEH-UHFFFAOYSA-N","NRB",0,4.58333333333333,1.625,4.58333333333333,1.625,0.446031487550146,68.075,64.043,68.026214748,26,0,0.0902023545085364,-0.472637769276522,0.472637769276522,0.0902023545085364,1,1.6,1.8,3.125,60.1248181126977,3.53553390593274,2.71764936722237,2.71764936722237,2.5,1.47140452079103,1.47140452079103,0.793148469923614,0.793148469923614,0.425380791638466,0.425380791638466,0.226804605813257,0.226804605813257,-0.72,22.8864353869606,2.51364485981308,0.93079919643637,0.29336361254258,30.2257323835738,4.41715093705335,0,0,0,0,0,0,0,0,0,0,12.1327341369232,0,12.5263259912781,4.41715093705335,0,0,0,0,0,0,24.6590601282013,0,0,0,0,0,0,0,0,0,0,29.0762110652547,0,0,0,13.14,0,0,0,0,0,0,0,12.5263259912781,12.1327341369232,4.41715093705335,0,0,0,0,0,0,0,0,0,4.58333333333333,6.91666666666667,0,5,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.2796,18.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
