SMILES,EndPt,ReadyBiodeg
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,NRB,0
OCS(=O)(=O)O,RB,1
C=Cc1ccccc1,RB,1
O=C1C=CC(=O)c2ccccc12,NRB,0
C=CC#N,RB,1
c1ccccc1Oc1ccccc1,RB,1
CCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC,RB,1
Cc1ccc(cc1)C(C)=O,RB,1
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,NRB,0
CCCCCCCC\C=C/CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC\C=C/CCCCCCCC,RB,1
C=CCN(c1cc(NC(=O)C)c(cc1OC)/N=N/c1c(Br)cc(cc1[N+](=O)[O-])[N+](=O)[O-])Cc1ccccc1,NRB,0
CC(Br)C(=O)NC1=C(C)N(C)N(C1=O)c2ccccc2,NRB,0
Clc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2,NRB,0
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,NRB,0
N#CCCN(c1ccc(cc1)/N=N/c1sc2c(n1)cc(c(c2)Cl)Cl)CCOC(=O)C,NRB,0
C1COCCN1,NRB,0
CC(O)COCC(C)O,NRB,0
CC(C)(CO)C(=O)OCC(C)(C)CO,NRB,0
CCCCCCCCC=CCCCCCCCCCCCC(=O)N,RB,1
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,NRB,0
CCCCCCCCCCCC(=O)N(CCO)CCO,RB,1
FC(=C(F)OC(F)(F)C(F)(F)C(F)(F)F)F,NRB,0
C[C@@H]1CC[C@]2([C@@H]([C@H]1C)C1=CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C(=O)O,NRB,0
CC(C)C1=CCC(=CC1)C,RB,1
OC(=O)c1ccc[n]c1,RB,1
CCCCCNCCCCC,RB,1
C(OP(OCc1ccccc1)OCc1ccccc1)c1ccccc1,RB,1
CCCCCCCCC=CCCCCCCCC(=O)OCCCC,RB,1
Nc1c(cc(cc1Cl)-c1cc(Cl)c(N)c(c1)S(O)(=O)=O)S(O)(=O)=O,NRB,0
CC1=CC(C)(C)Nc2ccc(cc12)OCC,NRB,0
CCC(CCC(C(CC(C(C(CCl)Cl)Cl)Cl)Cl)Cl)Cl,NRB,0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](O[Si](O1)(C)C)(C)C,NRB,0
Cc1cccc(Cc2ccccc2)c1Cc3ccccc3,NRB,0
OC(=O)c1c(Cl)cccc1Cl,NRB,0
Oc1cc(Cl)ccc1,NRB,0
OC(=O)C1CC=CCC1C(O)=O,NRB,0
CCCCC(CC)C(=O)OCC(COC(=O)C(CCCC)CC)(COC(=O)C(CCCC)CC)COC(=O)C(CCCC)CC,NRB,0
Sc1[n]c2ccccc2[s]1,RB,1
S=C(NC1CCCCC1)NC2CCCCC2,NRB,0
CN(C(=O)C)c1ccccc1,NRB,0
O=C(Oc1cccc2ccc[n]c21)c1ccccc1,RB,1
Cc1cc(cc(c1O)Br)C1(OS(=O)(=O)c2c1cccc2)c1cc(C)c(c(c1)Br)O,NRB,0
[O-][N+](=O)c1ccc2[nH]cnc2c1,NRB,0
OCCNCCO,RB,1
[O-][N+](=O)c1ccc(cc1)C(O)=O,RB,1
NC(CC(O)=O)C(O)=O,RB,1
COc1ccc(cc1)[N+]([O-])=O,NRB,0
Nc1ccc(Cc2ccc(N)cc2)cc1,NRB,0
CCCCCCCCCCCCCCCCCCNC(=O)C(O)C(O)C(O)C(O)CO,NRB,0
C[n]1cccc1,RB,1
CCCCCCCCCCO,RB,1
CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,NRB,0
O=C(c1cc2ccccc2c(c1O)N=Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])Nc1ccccc1,NRB,0
C=Cc1ccc(cc1)C=C,NRB,0
Oc1cccc2c1C(=O)c1ccccc1C2=O,NRB,0
O=C1c2ccccc2C(=O)c3c1ccc4ccccc34,NRB,0
Cc1cc(N)c(cc1Cl)S(=O)(=O)O,NRB,0
CNC(=O)CSP(=S)(OC)OC,NRB,0
CC(=O)CC(=O)c1ccccc1,RB,1
O=C1NC(=O)C(N1)(c1ccccc1)c1ccccc1,NRB,0
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,NRB,0
C(CCOCC1CO1)COCC2CO2,NRB,0
Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,NRB,0
CCCCCCCCCCCCCCCCCCCCCCCCCC,RB,1
CN(C)c1ccccc1,NRB,0
CC(=C)c1ccc(Cl)cc1,NRB,0
Oc1cc(Cl)ccc1Cl,NRB,0
CC1CC(=O)N(N=1)c1cc(Cl)c(cc1Cl)S(O)(=O)=O,NRB,0
CCCCCO[P](=O)(OCCCCC)OCCCCC,NRB,0
[O-][N+](=O)c1ccccc1Cl,NRB,0
CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],RB,1
CCCCCCCCC,RB,1
NN,NRB,0
CCCCCCCCCCCCCCCCCCOS(O)(=O)=O,RB,1
CC(C)(O)C(Cl)(Cl)Cl,NRB,0
CCCCCCCCc1ccccc1Nc2ccccc2CCCCCCCC,NRB,0
CCOP(=S)(S)OCC,NRB,0
CCOC(N)=O,NRB,0
OCC1CC2C3CC(CO)C(C3)C2C1,NRB,0
CC(C)(C)CC(C)(C)c1ccc(O)cc1,NRB,0
CC1CC2C(CC=1)C(=O)OC2=O,NRB,0
NNC(=O)CCCCC(=O)NN,NRB,0
NC(=N)S(O)=O,RB,1
[O-][N+](=O)CCCCCC(O)=O,RB,1
CC=O,RB,1
COc1ccc(CC=C)cc1OC,RB,1
CCCCCCCCCCCCc1ccc(N)cc1,RB,1
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,RB,1
Cc1ccc(c(O)c1)[N+]([O-])=O,NRB,0
CCC,RB,1
OC(=O)c1ccc(cc1)C(=O)O,RB,1
O=C1CCCCC1C1CCCCC=1,NRB,0
ClCCOCCCl,NRB,0
Cc1cc(N)c(cc1Cl)S(O)(=O)=O,NRB,0
NCC1CC(CCC1)CN,NRB,0
CCCCCCCCc1ccc(N)cc1,RB,1
Oc1cccc(c1)C(O)=O,RB,1
Clc1cccc(c1)CCCc1ccccn1,NRB,0
Oc1ccc(Cl)cc1Cc2ccccc2,RB,1
Cc1cc(Cl)ccc1OCC(=O)O,NRB,0
c1ccc2[nH]nnc2c1,NRB,0
COc1cccc(c1)C(=O)O,RB,1
O=C(c1ccccc1)c2ccccc2,NRB,0
Oc1ccccc1Cl,NRB,0
Nc1ccc(cc1)C(=O)O,RB,1
CCC(=O)c1ccccc1,RB,1
CCCCOCCO,RB,1
Cc1[nH]ccn1,NRB,0
CCCCCCCCCCCCCCCCCCCCCC(=O)O,NRB,0
COCCCNc1nc(NCCCOC)c(c(c1/N=N/c1ccc(cc1Cl)/N=N/c1ccccc1)C)C#N,NRB,0
Nc1ccc2ccccc2c1S(=O)(=O)O,NRB,0
Cc1ncc(N(=O)=O)n1CCO,NRB,0
NC(=O)OCC(C)(CCC)COC(=O)N,NRB,0
c1c2c3ccccc3ccc2cc2c3ccccc3ccc21,NRB,0
Clc1cc(cc(c1Cl)Cl)c1cc(Cl)c(c(c1)Cl)Cl,NRB,0
CC(C)(C)CCCCCC(=O)OCC1CO1,NRB,0
COCCNc1nc(NCCOC)c(c(c1/N=N/c1cc(OC)c(cc1OC)/N=N/c1c(Cl)cc(cc1Cl)[N+](=O)[O-])C)C#N,NRB,0
COCC(C)O,RB,1
Nc1c(Cl)cc(cc1[S](O)(=O)=O)c2cc(Cl)c(N)c(c2)[S](O)(=O)=O,NRB,0
NC(=O)c1c(Cl)cccc1Cl,NRB,0
COc1ccccc1,RB,1
CC(=C)C(=O)OCCO,RB,1
CC(C)Nc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12,NRB,0
CO[P](=S)(OC)Oc1ccc(cc1)C#N,NRB,0
OC(=O)c1cc(O)c(O)c(O)c1,RB,1
CCCC(CCC)C(O)=O,RB,1
OC(=O)c1cccc(c1)C(=O)O,RB,1
CCCCOC(=O)CCCCC(=O)OCCCC,RB,1
CC(C)c1cc2ccccc2c(C(C)C)c1C(C)C,NRB,0
N#CC(c1ccccc1)c1ccccc1,NRB,0
CC(C)CCO,RB,1
CCCCC,RB,1
OCC(COCC(CO)(CO)CO)(CO)CO,NRB,0
OC[C@@H](O)[C@H](O)[C@@H](O)CO,RB,1
ClC(C(Cl)Cl)C(Cl)Cl,NRB,0
CCNc1nc(NC(C)C)nc(SC)n1,NRB,0
O=Cc1cc(ccc1)Oc1ccccc1,NRB,0
CC(C)O,RB,1
CNc1ccc(cc1)C(O)=O,NRB,0
OC(=O)C(Br)C(Br)C(O)=O,NRB,0
FC(F)Cl,NRB,0
OS(=O)(=O)c1ccc(C=C)cc1,NRB,0
OCC(O)CO,RB,1
CCOC(=O)c1cccc(O)c1,RB,1
Nc1ccc(Cc2ccc(N)c(Cl)c2Cl)c(Cl)c1Cl,NRB,0
Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc3cccc(C)c3)c1,NRB,0
CCOC(=O)c1ccccc1O,RB,1
CCCCCCO,RB,1
CCO[P](=S)(OCC)O\N=C(/C#N)c1ccccc1,NRB,0
CCCCCCOC(=O)C=C,RB,1
CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,NRB,0
O=CC=O,RB,1
CC(=O)CC(=O)NC,RB,1
ClCC(Cl)(Cl)CCl,NRB,0
CCCCOC(=O)C(=C)C,RB,1
O=C1c2ccccc2C(=O)C(Cl)=C1Cl,NRB,0
O=[S]1(=O)CCCC1,NRB,0
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,NRB,0
CC1=CC(=O)N=C(N1)C(C)C,NRB,0
O=C(Nc1ccc(Cc2ccc(NC(=O)N3CC3)cc2)cc1)N4CC4,NRB,0
CC#N,RB,1
COc1ccc(C=O)cc1,RB,1
CCCCC(CC)CO[P](=O)(OCC(CC)CCCC)OCC(CC)CCCC,NRB,0
Cc1cc(N)cc(C)c1,NRB,0
CCCCC(CC)COC(=O)C(C)=C,RB,1
CN(C)c1ccc(cc1)C2(OC(=O)c3cc(ccc23)N(C)C)c4ccc(cc4)N(C)C,NRB,0
OC(=O)COc1ccc(Cl)cc1Cl,NRB,0
[O-][N+](=O)c1ccc(Cl)c(c1)[N+](=O)[O-],NRB,0
CC(=O)CO,RB,1
OCCc1ccccc1,RB,1
Oc1cccc2c(O)c(ccc12)N=Nc3cc(Cl)cc(c3O)S(=O)(=O)O,NRB,0
c1cccc2Sc3ccccc3Sc21,NRB,0
CCCCCCI,RB,1
C1COCCO1,NRB,0
Brc1ccc(cc1)NC(=O)c1cc(Br)cc(c1O)Br,NRB,0
COc1ccc(c(O)c1)C(=O)c2ccccc2,NRB,0
NCc1cccc(CN)c1,NRB,0
COc1cc(ccc1)OC,RB,1
N(c1ccc(Nc2ccc3ccccc3c2)cc1)c4ccc5ccccc5c4,NRB,0
C=CCCCCCCCCCCCCCCCCCCCCC(O)=O,RB,1
CCCCOC(=O)C=C,RB,1
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,RB,1
C=CC1CC=CCC1,NRB,0
[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,NRB,0
CCCCCCCCOCCCCCCCC,RB,1
Cc1ccc(C#N)c(O)[n]1,RB,1
O=C(CBr)OCC=CCOC(=O)CBr,RB,1
O=P(Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,RB,1
CCc1ccccc1CC,NRB,0
CC(=O)OCC(CO)OC(C)=O,RB,1
CCCCCCCCCCCC(=O)OC,RB,1
CC(C)COC(=O)C,RB,1
C#CC1(CCCCC1)OC(N)=O,RB,1
O=S(=O)(Cl)Cc1ccccc1,RB,1
[O-][N+](=O)c1ccc(cc1)S(O)(=O)=O,NRB,0
COCCNc1nc(NCCOC)c(c(c1/N=N/c1cccc2c1C(=O)c1ccccc1C2=O)C)C#N,NRB,0
O=NN1CN2CN(CN(C2)N=O)C1,RB,1
OC(=O)CCl,RB,1
Cc1ccc(N)c(C)c1,NRB,0
Nc1ccccc1,RB,1
Cc1ccc(C(C)C)c(O)c1,NRB,0
CC(=O)OC(OC(C)=O)C=C,RB,1
Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,NRB,0
O=N(=O)c1cc(ccc1Nc2ccccc2)S(=O)(=O)Nc3ccccc3,NRB,0
O(c1ccccc1)c2nc(Oc3ccccc3)nc(Oc4ccccc4)n2,NRB,0
CC(C)Nc1ccc(cc1)Nc1ccccc1,NRB,0
CC(C)(C(O)=O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4,NRB,0
CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)CCCC,NRB,0
c1c(ccc2ccccc21)Nc1ccccc1,NRB,0
CCCCC(CC)C(=O)OC(COC(=O)C(CCCC)CC)COC(=O)C(CCCC)CC,RB,1
CCCCCC(=O)OC=C,RB,1
CCc1ccccc1c2ccccc2CC,NRB,0
CCSC(=O)N(CC)C1CCCCC1,NRB,0
Oc1ccc(cc1)S(=O)(=O)c1ccc(O)cc1,NRB,0
CCC=CCC=CCC=CCCCCCCCC(O)=O,RB,1
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H](C=C4)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,NRB,0
CCCCCCC=CCCCCCCCc1cccc(O)c1,RB,1
CCCCCCN,RB,1
CCCCCCCCCc1ccc(OP(Oc2ccc(CCCCCCCCC)cc2)Oc3ccc(CCCCCCCCC)cc3)cc1,NRB,0
CCC1CCCCC1,NRB,0
CC(C)(C#N)N=NC(C)(C)C#N,NRB,0
Clc1cccc(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,NRB,0
ClC(c1ccccc1)(c2ccccc2)c3ccccc3,NRB,0
CCCCCCCCCCCCCCCCCC(=O)NCO,RB,1
COc1ccccc1[N+]([O-])=O,NRB,0
OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,RB,1
Clc1ccc(cc1)-c1ccccc1,RB,1
c1c(cccc1-c1[n]cco1)-c1[n]cco1,NRB,0
CCC(=O)Nc1ccc(Cl)c(Cl)c1,NRB,0
CCCCCCCCCC(=O)N(CCO)CCO,RB,1
CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-],NRB,0
CC(C)COC(C)=O,RB,1
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,NRB,0
CC(=CCCC(=O)C)C,RB,1
CC(C)c1cccc(C)c1,NRB,0
c1(N(C(=O)C)CC(O)CO)c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,NRB,0
CC(C)C=O,RB,1
Oc1c(Br)cc(Br)cc1Br,RB,1
CC(C)Br,RB,1
Cc1cc2Oc3cc(ccc3C3(OC(=O)c4ccccc34)c2cc1Nc1ccccc1)N(C)C1CCCCC1,NRB,0
Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(c4cccc(c4c3)S(=O)(=O)O)S(=O)(=O)O)c(C)c2)ccc1N=Nc5cc(c6cccc(c6c5)S(=O)(=O)O)S(=O)(=O)O,NRB,0
CC(C)CC(C)(N=NC(C)(CC(C)C)C#N)C#N,NRB,0
Clc1cccc(C=C)c1,NRB,0
CCOP(=S)(Oc1ccc(Cl)cc1Cl)c2ccccc2,NRB,0
Oc1cc(Cl)c(Cl)cc1Cl,NRB,0
Clc1ccc(c(c1)C)NC(=O)c1cc2ccccc2cc1O,NRB,0
OC(=O)CN(CC(=O)O)CC(=O)O,NRB,0
NNS(=O)(=O)c1ccc(Oc2ccc(cc2)S(=O)(=O)NN)cc1,NRB,0
CCCCCCCCCCCCCCCCCCO,RB,1
Cc1cccc(Oc2ccccc2)c1,NRB,0
CCc1ccc(C=C)cc1,NRB,0
CCOP(=S)(ON=C(C#N)c1ccccc1)OCC,NRB,0
[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,NRB,0
CC(=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C)C,NRB,0
Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,NRB,0
COc1ccc(cc1)C(c1ccc(cc1)OC)(c1ccccc1)OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1ncnc2NC(=O)c1ccccc1,NRB,0
Cc1cc(C)[n]cc1,RB,1
CC(CC)NC(C)CC,NRB,0
P1(=O)(NCCCl)N(CCCl)CCCO1,NRB,0
Nc1ccccn1,NRB,0
NC(=N)N[N+]([O-])=O,NRB,0
FC(F)(F)C(Cl)Cl,NRB,0
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,NRB,0
CCCCOC(C)=O,RB,1
Oc1ccc(cc1)C(=O)c1ccc(O)c(O)c1O,NRB,0
Cc1cc(C)cc(N)c1,NRB,0
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,NRB,0
Clc1ccc(OCOCC#CI)cc1,NRB,0
CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],NRB,0
CCCCCCCCC=CCCCCCCCCCCCC(N)=O,RB,1
Nc1ccc(cc1)[N+]([O-])=O,NRB,0
Cc1cc(C)cc(O[P](=O)(Oc2cc(C)cc(C)c2)Oc3cc(C)cc(C)c3)c1,NRB,0
c1ccc2c(c1)sc3ccccc23,NRB,0
Sc1ccccc1,NRB,0
CCCCOP(=O)(OCCCC)OCCCC,NRB,0
